person_id,household_id,sex,age,home_x,home_y,marital_status,nationality,household_size,age_class,household_size_class,home_zone_id,municipality_type,home_municipality_id,home_quarter_id,canton_id,population_density,sp_region,ovgk,statpop_person_id,statpop_household_id,is_head,longitude,latitude,canton_id.1,canton_name,distance
201240013396547,201200720000185,0,14,2683900.3931048955,1261105.1997638717,0,0,5,1,4,354.0,urban,72,,1.0,12618,1,D,201240013396547,201200720000185,False,8.55245435645817,47.49413078125147,1,Zurich,
201240012894601,201202240001184,1,34,2690502.7141113956,1263846.8859412286,1,0,2,5,1,437.0,urban,224,,1.0,8377,1,D,201240012894601,201202240001184,False,8.641007009013254,47.518925440095245,1,Zurich,
201240014813982,201201380005470,0,38,2693593.9266572297,1227847.310911382,0,1,1,5,0,393.0,urban,138,,1.0,11536,1,D,201240014813982,201201380005470,True,8.675896958336313,47.19242930155283,1,Zurich,
201240009248772,201202270001514,0,24,2697489.6177803567,1265998.3729006909,0,0,3,4,2,440.0,urban,227,,1.0,12289,1,D,201240009248772,201202270001514,False,8.732997088765408,47.53794779640058,1,Zurich,
201240014736778,201202610109462,0,28,2679238.3711942933,1248821.1572612547,0,0,1,4,0,2749.0,urban,261,261092.0,1.0,101086,1,A,201240014736778,201202610109462,True,8.488678479548264,47.38763383536506,1,Zurich,
201240014584326,201201400000057,0,43,2691528.0006306972,1227346.0011295548,1,0,4,5,3,395.0,rural,140,,1.0,4112,1,D,201240014584326,201201400000057,True,8.646389544769672,47.1907276471244,1,Zurich,
201240010871342,201202610030247,0,25,2680866.6230178545,1247935.9482031972,0,0,2,4,1,2739.0,urban,261,261034.0,1.0,157141,1,A,201240010871342,201202610030247,False,8.509451416203984,47.3773237304815,1,Zurich,
201240011802034,201202610030831,0,18,2681113.906903374,1247746.0046004006,0,0,3,3,2,2739.0,urban,261,261034.0,1.0,159615,1,A,201240011802034,201202610030831,False,8.513188550852758,47.37614665158671,1,Zurich,
201240010930633,201202610009718,0,64,2682167.7064466,1243831.508836897,1,0,2,6,1,2726.0,urban,261,261021.0,1.0,43542,1,B,201240010930633,201202610009718,False,8.525988597317143,47.33954248617636,1,Zurich,
201240007603636,201202310001755,0,38,2703907.1709179515,1255700.7909619496,1,0,4,5,3,443.0,urban,231,,1.0,6030,1,C,201240007603636,201202310001755,False,8.81705335602465,47.443750837447766,1,Zurich,
201240014833036,201200140000027,1,14,2678329.893770918,1243500.3068992696,0,0,4,1,3,308.0,urban,14,,1.0,13098,1,B,201240014833036,201200140000027,False,8.473862537013012,47.33608183980477,1,Zurich,
201240008100710,201201150002039,1,22,2699494.537054367,1240298.8566927537,1,1,3,3,2,381.0,urban,115,,1.0,10259,1,C,201240008100710,201201150002039,False,8.753764999787819,47.3063887904103,1,Zurich,
201240008562240,201202610108576,1,73,2679440.879073395,1250111.5229940547,2,0,1,7,0,2749.0,urban,261,261092.0,1.0,85122,1,A,201240008562240,201202610108576,True,8.490808748884367,47.3969153022288,1,Zurich,
201240011440359,201201950002665,0,36,2692391.721993439,1241855.1513218107,0,0,2,5,1,421.0,suburban,195,,1.0,7296,1,B,201240011440359,201201950002665,True,8.661455860287319,47.32098752545464,1,Zurich,
201240013726370,201201980008568,1,35,2695431.5592916855,1244918.8606029341,0,0,4,5,3,424.0,urban,198,,1.0,31527,1,C,201240013726370,201201980008568,True,8.7023265308811,47.349188890734425,1,Zurich,
201240011352086,201202610176267,1,66,2682903.210773432,1242975.9695385885,2,0,1,7,0,2726.0,urban,261,261021.0,1.0,43349,1,C,201240011352086,201202610176267,True,8.534103770120627,47.3313250692156,1,Zurich,
201240015886905,201201980009600,0,38,2697582.5719616488,1245874.6676293905,1,1,3,5,2,424.0,urban,198,,1.0,27826,1,C,201240015886905,201201980009600,True,8.731466749286879,47.35551392127677,1,Zurich,
201240012526818,201201990004604,0,12,2694684.0715831546,1249652.4775130632,0,0,6,1,4,425.0,urban,199,,1.0,20460,1,D,201240012526818,201201990004604,False,8.692487195779554,47.392878948273,1,Zurich,
201240010292329,201200390000104,0,14,2698722.0006225496,1270779.001140785,0,0,4,1,3,327.0,rural,39,,1.0,1839,1,None,201240010292329,201200390000104,False,8.750885841008637,47.5802837059936,1,Zurich,
201240007803162,201202300044560,1,57,2699450.0546206185,1258348.817938473,1,0,3,6,2,2564.0,urban,230,230390.0,1.0,22348,1,D,201240007803162,201202300044560,False,8.758164855466426,47.468806014897474,1,Zurich,
201240012189471,201202610048197,1,42,2681045.1448121527,1248062.7575659193,0,0,2,5,1,2745.0,urban,261,261044.0,1.0,163912,1,A,201240012189471,201202610048197,True,8.511962250673914,47.37903648068136,1,Zurich,
201240008470885,201202470005345,0,42,2677251.3322300124,1250016.253776698,1,1,4,5,3,450.0,urban,247,,1.0,63502,1,B,201240008470885,201202470005345,True,8.461583336257284,47.396125278859294,1,Zurich,
201240013042999,201202610006830,1,64,2682845.8176620533,1242893.1732197197,2,0,1,6,0,2726.0,urban,261,261021.0,1.0,43105,1,C,201240013042999,201202610006830,True,8.535126248704895,47.33150426013261,1,Zurich,
201240013439568,201200630000248,0,42,2687200.612056,1260685.0602779936,0,0,1,5,0,345.0,urban,63,,1.0,9387,1,C,201240013439568,201200630000248,True,8.595787324721119,47.49111523581099,1,Zurich,
201240012974880,201202610160795,0,28,2685956.852815434,1250925.9663547273,0,1,2,4,1,2751.0,urban,261,261123.0,1.0,62046,1,B,201240012974880,201202610160795,True,8.578078530751524,47.40291505979033,1,Zurich,
201240011154353,201202300008781,1,67,2699178.334164804,1262624.9977229573,1,0,2,7,1,2546.0,urban,230,230210.0,1.0,44888,1,A,201240011154353,201202300008781,True,8.757052538130994,47.50849648415891,1,Zurich,
201240015885943,201202300002700,1,34,2698228.333201298,1261590.895750874,0,0,3,5,2,2541.0,urban,230,230120.0,1.0,63843,1,A,201240015885943,201202300002700,False,8.740700817947861,47.49836412299422,1,Zurich,
201240008882191,201201960000312,1,10,2696928.0224332013,1240539.7178320119,0,0,6,1,4,422.0,urban,196,,1.0,7296,1,C,201240008882191,201201960000312,False,8.720443080480644,47.30939962372946,1,Zurich,
201240010904029,201202610142204,0,26,2684345.420600192,1251525.777385414,0,0,1,4,0,2754.0,urban,261,261115.0,1.0,104920,1,A,201240010904029,201202610142204,True,8.556419004581048,47.40935117304152,1,Zurich,
201240012932442,201202610135718,1,6,2682264.2230112026,1251884.8407051973,0,0,4,1,3,2758.0,urban,261,261111.0,1.0,100850,1,B,201240012932442,201202610135718,False,8.529812667837438,47.41391402284423,1,Zurich,
201240014777754,201202610070310,0,51,2684631.934585102,1248570.1328273679,0,0,2,6,1,2746.0,urban,261,261071.0,1.0,82982,1,A,201240014777754,201202610070310,True,8.559675642757517,47.38087707614927,1,Zurich,
201240014518191,201202610057382,0,40,2683106.4170296546,1250464.0216183916,0,1,2,5,1,2752.0,urban,261,261061.0,1.0,114965,1,A,201240014518191,201202610057382,True,8.541213508924093,47.39940476124001,1,Zurich,
201240015163074,201201760000591,1,26,2692827.0104762297,1254212.323783113,0,1,3,4,2,411.0,urban,176,,1.0,17852,1,D,201240015163074,201201760000591,False,8.669265289750973,47.431862188405965,1,Zurich,
201240011585949,201201320000507,1,59,2689441.2604273898,1229513.5010838606,1,0,2,6,1,457.0,urban,295,,1.0,3089,1,D,201240011585949,201201320000507,True,8.619268893173917,47.21037679030685,1,Zurich,
201240011491910,201200810000068,0,22,2675349.5649535214,1264183.0749890734,0,0,3,3,2,355.0,rural,81,,1.0,2060,1,D,201240011491910,201200810000068,False,8.438014789478316,47.5238499131751,1,Zurich,
201240015655156,201202610133854,1,19,2681279.723504356,1252039.8601204702,0,0,3,3,2,2758.0,urban,261,261111.0,1.0,80028,1,A,201240015655156,201202610133854,False,8.515191475966548,47.41433895243884,1,Zurich,
201240013998217,201201940001035,0,75,2693929.7601919705,1247211.7630818246,1,0,2,7,1,420.0,urban,194,,1.0,20486,1,C,201240013998217,201201940001035,True,8.680337873353675,47.36892057656616,1,Zurich,
201240016152493,201202300037543,0,23,2700507.4731624397,1262659.2949340292,0,0,2,3,1,2550.0,urban,230,230250.0,1.0,45015,1,C,201240016152493,201202300037543,False,8.769964058259205,47.50402207159327,1,Zurich,
201240010465836,201202610188731,1,49,2678406.388309863,1251973.0631732608,1,0,4,6,3,2756.0,urban,261,261101.0,1.0,53809,1,A,201240010465836,201202610188731,False,8.478046249059094,47.41497573453137,1,Zurich,
201240014504206,201202610112424,0,45,2680079.51180571,1248862.7730759853,0,0,1,6,0,2749.0,urban,261,261092.0,1.0,141627,1,A,201240014504206,201202610112424,True,8.49876255281485,47.38520304154863,1,Zurich,
201240012264642,201201740002415,1,42,2694051.112745956,1254206.0267728115,0,0,1,5,0,458.0,urban,296,,1.0,16190,1,B,201240012264642,201201740002415,True,8.685713300283942,47.43228863603895,1,Zurich,
201240015040986,201202610013863,0,72,2682284.161251552,1246033.6795522948,0,1,1,7,0,2731.0,urban,261,261024.0,1.0,110808,1,B,201240015040986,201202610013863,True,8.527383857264553,47.3586261239758,1,Zurich,
201240008548786,201201520002088,1,46,2688671.8315474214,1238144.090972454,0,0,2,6,1,399.0,suburban,152,,1.0,15663,1,C,201240008548786,201201520002088,False,8.611501345661615,47.28717050108192,1,Zurich,
201240015539135,201201910010667,0,30,2689750.5334381475,1250546.9059541617,0,1,1,5,0,417.0,urban,191,,1.0,34467,1,C,201240015539135,201201910010667,True,8.630362635333942,47.39891557428573,1,Zurich,
201240013603277,201202300017114,1,69,2700215.767190671,1259314.122062451,1,0,2,7,1,2558.0,urban,230,230330.0,1.0,26022,1,B,201240013603277,201202300017114,False,8.768836899722457,47.4775441414715,1,Zurich,
201240014335608,201202000000753,0,32,2690125.835239324,1253426.3923268078,0,0,2,5,1,426.0,urban,200,,1.0,29240,1,B,201240014335608,201202000000753,True,8.632389150981853,47.42490874914708,1,Zurich,
201240009396931,201202610109838,0,25,2678930.215173272,1248375.6172930307,0,0,1,4,0,2749.0,urban,261,261092.0,1.0,87275,1,A,201240009396931,201202610109838,True,8.483653329395644,47.380609302117385,1,Zurich,
201240015209628,201202270002934,1,43,2697012.874012628,1266018.5708687615,0,0,2,5,1,440.0,urban,227,,1.0,12325,1,None,201240015209628,201202270002934,False,8.726825388469292,47.5381515095474,1,Zurich,
201240013962180,201202610176567,1,48,2681269.1144275763,1249794.9733875853,2,0,2,6,1,2750.0,urban,261,261102.0,1.0,135649,1,A,201240013962180,201202610176567,True,8.515495844234492,47.39465501550163,1,Zurich,
201240009205269,201202610034345,1,26,2681117.149567638,1247281.8562108988,0,1,4,4,3,2739.0,urban,261,261034.0,1.0,137347,1,A,201240009205269,201202610034345,False,8.512750620645262,47.37150025757475,1,Zurich,
201240011979667,201200380000446,1,30,2687683.000611775,1277905.0011463424,1,0,4,5,3,326.0,rural,38,,1.0,2851,1,D,201240011979667,201200380000446,False,8.605581349559175,47.64593200110831,1,Zurich,
201240008411364,201202210001132,0,31,2694675.6577332625,1266761.1119679445,0,0,1,5,0,435.0,urban,221,,1.0,6983,1,C,201240008411364,201202210001132,True,8.696001897722626,47.54516435772894,1,Zurich,
201240014372756,201201540002197,1,76,2686364.740722879,1243054.6310962439,0,0,1,7,0,401.0,suburban,154,,1.0,27305,1,C,201240014372756,201201540002197,True,8.581865745081052,47.33182434555093,1,Zurich,
201240012448062,201201720001935,1,46,2699545.1065707835,1248917.410668382,1,0,4,6,3,409.0,urban,172,,1.0,14407,1,D,201240012448062,201201720001935,False,8.759010706515301,47.38423080333564,1,Zurich,
201240016088552,201202610109737,1,75,2679522.4339024913,1249234.5735723889,1,0,2,7,1,2749.0,urban,261,261092.0,1.0,111045,1,B,201240016088552,201202610109737,False,8.492149289566798,47.38766520643753,1,Zurich,
201240015301043,201200350000511,0,8,2687151.0006127814,1273463.001145273,0,0,4,1,3,323.0,rural,35,,1.0,145,1,None,201240015301043,201200350000511,False,8.597628910983738,47.60605827098707,1,Zurich,
201240012597703,201202440001532,0,54,2673669.1500367927,1251847.549636372,1,0,1,6,0,447.0,urban,244,,1.0,40548,1,B,201240012597703,201202440001532,True,8.41458914793344,47.413819821791634,1,Zurich,
201240012514932,201201940001535,0,6,2693800.827093091,1247143.4885092643,0,1,5,1,4,420.0,urban,194,,1.0,19621,1,C,201240012514932,201201940001535,False,8.682262592000727,47.36799133048315,1,Zurich,
201240012678843,201200560003454,0,52,2687145.0613528374,1262198.5555783368,2,0,1,6,0,338.0,urban,56,,1.0,10956,1,B,201240012678843,201200560003454,True,8.592745467880716,47.50382836857433,1,Zurich,
201240015978426,201202610167367,0,8,2686539.516726362,1251407.3736939796,0,0,6,1,4,2751.0,urban,261,261123.0,1.0,62687,1,A,201240015978426,201202610167367,False,8.584803480673981,47.40573599714632,1,Zurich,
201240012931146,201202610045078,1,60,2681060.6037322804,1248572.7739264152,1,1,2,6,1,2745.0,urban,261,261044.0,1.0,166609,1,A,201240012931146,201202610045078,True,8.51311613667481,47.38240790496239,1,Zurich,
201240008001918,201200280000039,1,35,2687617.7377035096,1270054.2945440158,1,0,3,5,2,316.0,rural,28,,1.0,2746,1,D,201240008001918,201200280000039,False,8.59996564742393,47.57427502523026,1,Zurich,
201240008728276,201200660005218,1,11,2685162.6235860894,1254739.2007931743,0,0,4,1,3,348.0,urban,66,,1.0,44516,1,B,201240008728276,201200660005218,False,8.56905314779642,47.43712195696245,1,Zurich,
201240013346238,201202610097512,1,67,2679532.7013113284,1247808.7956900576,0,0,2,7,1,2740.0,urban,261,261091.0,1.0,115369,1,B,201240013346238,201202610097512,True,8.493128391206218,47.37757282868155,1,Zurich,
201240012064916,201202610191674,1,28,2682944.548792945,1252523.6258757492,0,1,2,4,1,2757.0,urban,261,261119.0,1.0,86396,1,A,201240012064916,201202610191674,False,8.53878123526173,47.41891120405551,1,Zurich,
201240012385214,201201550000693,1,46,2695504.8087643534,1234565.657779025,1,1,5,6,4,402.0,urban,155,,1.0,24954,1,C,201240012385214,201201550000693,False,8.699893841912678,47.256974567552206,1,Zurich,
201240009172566,201202480001486,1,68,2676536.500919665,1247191.0013755318,1,0,2,7,1,451.0,suburban,248,,1.0,17309,1,C,201240009172566,201202480001486,True,8.451572883595496,47.37056876230766,1,Zurich,
201240011131211,201201150001578,0,36,2700603.4193375474,1240103.6454552077,1,0,2,5,1,381.0,urban,115,,1.0,13638,1,C,201240011131211,201201150001578,True,8.76895899097794,47.30471226184301,1,Zurich,
201240011768703,201202610004700,0,2,2682050.518405551,1244229.9072031938,0,0,4,0,3,2726.0,urban,261,261021.0,1.0,52479,1,B,201240011768703,201202610004700,False,8.526750810721278,47.34576898200257,1,Zurich,
201240009748803,201200900002066,1,82,2679031.165439716,1259695.8373898866,1,0,2,8,1,364.0,urban,90,,1.0,21035,1,None,201240009748803,201200900002066,False,8.488133218229974,47.48302057718298,1,Zurich,
201240009261037,201200620008435,0,50,2686253.1160676065,1257916.3567344134,1,0,4,6,3,344.0,urban,62,,1.0,16326,1,C,201240009261037,201200620008435,True,8.582664318984559,47.469001266619365,1,Zurich,
201240013163328,201201610005261,1,76,2687522.30906986,1244201.0131799208,2,0,1,7,0,408.0,suburban,161,,1.0,35018,1,C,201240013163328,201201610005261,True,8.598432245654438,47.343424955808594,1,Zurich,
201240012824281,201202000002132,0,41,2689840.383551194,1253346.6400345515,0,0,1,5,0,426.0,urban,200,,1.0,34320,1,C,201240012824281,201202000002132,True,8.626744979763892,47.42560554511297,1,Zurich,
201240013203001,201201980013206,0,24,2696072.0065926937,1245754.751264891,0,0,2,4,1,424.0,urban,198,,1.0,32879,1,C,201240013203001,201201980013206,True,8.708364222329077,47.354834778067904,1,Zurich,
201240010518783,201201710000232,1,44,2707346.396454439,1249557.6109827873,1,0,4,5,3,459.0,rural,297,,1.0,3655,1,None,201240010518783,201201710000232,False,8.861864186886674,47.38644565135971,1,Zurich,
201240010793478,201201580002171,1,54,2696960.0341522526,1233940.6524543674,1,0,3,6,2,405.0,urban,158,,1.0,21797,1,D,201240010793478,201201580002171,True,8.718388681883035,47.24910627082091,1,Zurich,
201240010098904,201202300010597,1,52,2699409.5583124054,1263540.2929869147,2,0,2,6,1,2547.0,urban,230,230220.0,1.0,31885,1,B,201240010098904,201202300010597,True,8.759184131249913,47.51520954058753,1,Zurich,
201240015179030,201202610153999,0,36,2684595.063152747,1251468.0959488538,1,0,4,5,3,2755.0,urban,261,261121.0,1.0,102059,1,A,201240015179030,201202610153999,True,8.559758787946517,47.40875213703417,1,Zurich,
201240014404824,201202610185207,1,49,2680694.5930221253,1246450.7377372277,2,0,4,6,3,2730.0,urban,261,261033.0,1.0,115778,1,A,201240014404824,201202610185207,True,8.508630842005644,47.364153509004645,1,Zurich,
201240014488822,201202610165611,0,52,2683055.3418416865,1252177.326905198,1,1,7,6,4,2754.0,urban,261,261115.0,1.0,99936,1,A,201240014488822,201202610165611,True,8.540468658706057,47.4133541980627,1,Zurich,
201240016196616,201201330002733,1,25,2688494.607336307,1234480.712145457,0,1,2,4,1,457.0,urban,295,,1.0,21190,1,D,201240016196616,201201330002733,False,8.607755100427308,47.2549505997827,1,Zurich,
201240011301947,201202610006594,0,47,2682676.3741797707,1243261.240706554,0,0,1,6,0,2726.0,urban,261,261021.0,1.0,39408,1,B,201240011301947,201202610006594,True,8.533008587697022,47.33598599803691,1,Zurich,
201240012633620,201200020003621,1,58,2676816.235661592,1237707.085992443,1,1,3,6,2,296.0,urban,2,,1.0,15806,1,C,201240012633620,201200020003621,False,8.453873605848504,47.28349364412848,1,Zurich,
201240013184046,201202300019188,1,59,2695343.5706761135,1261261.554854786,1,0,2,6,1,2565.0,urban,230,230410.0,1.0,49870,1,B,201240013184046,201202300019188,True,8.70536334836054,47.494285630626194,1,Zurich,
201240010400858,201200830000536,1,34,2675549.5323024327,1256313.9624571616,1,1,4,5,3,357.0,urban,83,,1.0,15972,1,C,201240010400858,201200830000536,True,8.439028484474925,47.45282834674197,1,Zurich,
201240010322999,201201750000034,0,18,2699969.000628207,1256186.0011361258,0,0,5,3,4,458.0,urban,296,,1.0,7962,1,None,201240010322999,201201750000034,False,8.76418156931452,47.44886663123574,1,Zurich,
201240008062171,201201770002686,0,40,2701947.767702072,1247091.5870416227,0,0,1,5,0,412.0,urban,177,,1.0,11401,1,B,201240008062171,201201770002686,True,8.78671258259785,47.36670228991704,1,Zurich,
201240011798822,201202610103591,1,62,2678152.595506335,1248956.9861561905,2,0,1,6,0,2749.0,urban,261,261092.0,1.0,72136,1,A,201240011798822,201202610103591,True,8.475309361452405,47.3860185202794,1,Zurich,
201240014238688,201201910000383,1,34,2689708.840709635,1250732.7835780177,1,0,2,5,1,417.0,urban,191,,1.0,38059,1,A,201240014238688,201201910000383,False,8.624297474927536,47.40081298808899,1,Zurich,
201240015299535,201202610026002,1,28,2680895.551991343,1245249.1541752212,0,0,3,4,2,2730.0,urban,261,261033.0,1.0,77188,1,A,201240015299535,201202610026002,True,8.508385656546213,47.35325367712494,1,Zurich,
201240013891183,201200960002328,1,27,2677325.5082703535,1254132.7696296643,1,0,4,4,3,370.0,urban,96,,1.0,26103,1,B,201240013891183,201200960002328,False,8.46483952964344,47.43382107137148,1,Zurich,
201240014125880,201202610048133,1,51,2681030.9103911878,1248099.6649953423,0,0,1,6,0,2745.0,urban,261,261044.0,1.0,164078,1,A,201240014125880,201202610048133,True,8.512402822570811,47.37855564692013,1,Zurich,
201240013013687,201202300024777,0,44,2696003.674442271,1262687.5134641072,1,1,4,5,3,2570.0,urban,230,230520.0,1.0,52825,1,B,201240013013687,201202300024777,True,8.712169148239997,47.50857607917786,1,Zurich,
201240011456495,201202610027767,1,60,2681012.5790005797,1247095.4057628592,0,0,1,6,0,2739.0,urban,261,261034.0,1.0,132311,1,A,201240011456495,201202610027767,True,8.509277705627712,47.3699943378476,1,Zurich,
201240011375476,201201910004352,0,40,2688296.415103194,1249808.318853798,0,0,3,5,2,417.0,urban,191,,1.0,43195,1,A,201240011375476,201201910004352,True,8.607523294309692,47.39349987641005,1,Zurich,
201240014510830,201202300046324,0,10,2700137.8531201687,1260147.831821323,0,0,4,1,3,2559.0,urban,230,230340.0,1.0,36297,1,A,201240014510830,201202300046324,False,8.76909758509551,47.48584374723319,1,Zurich,
201240013507325,201202610183757,1,2,2680413.6634613024,1246191.8106294612,0,0,4,0,3,2730.0,urban,261,261033.0,1.0,105732,1,A,201240013507325,201202610183757,False,8.50261552192437,47.36258996228661,1,Zurich,
201240012624311,201202000003017,0,76,2689634.6397579396,1253322.591792973,2,0,2,7,1,426.0,urban,200,,1.0,34165,1,B,201240012624311,201202000003017,True,8.628379342616059,47.4245992719703,1,Zurich,
201240011423068,201202300028208,1,61,2694356.818268529,1262525.2196975665,1,0,2,6,1,2573.0,urban,230,230630.0,1.0,35850,1,C,201240011423068,201202300028208,False,8.689500147642637,47.50713212525416,1,Zurich,
201240012890303,201201390001878,1,64,2684161.5147176934,1239797.4848625278,0,0,2,6,1,394.0,suburban,139,,1.0,43519,1,C,201240012890303,201201390001878,False,8.552963881785937,47.30309712384071,1,Zurich,
201240012580080,201202610048860,1,31,2681377.0315290336,1247911.581108612,0,1,4,5,3,2745.0,urban,261,261044.0,1.0,165567,1,A,201240012580080,201202610048860,False,8.516629131203892,47.37733792891896,1,Zurich,
201240008942253,201200660000741,0,22,2685001.8485061023,1253135.537824842,0,0,3,3,2,348.0,urban,66,,1.0,80317,1,A,201240008942253,201200660000741,False,8.563562966738536,47.42387185547581,1,Zurich,
201240014730834,201202430001278,1,26,2672448.972511352,1250554.3729163257,0,1,4,4,3,446.0,urban,243,,1.0,38120,1,B,201240014730834,201202430001278,True,8.398921713053346,47.40181698395156,1,Zurich,
201240012007752,201202610128313,1,40,2682597.0730822035,1249732.8959511728,1,1,5,5,4,2750.0,urban,261,261102.0,1.0,128585,1,A,201240012007752,201202610128313,False,8.531546831848306,47.39509799730804,1,Zurich,
201240010881061,201201330004462,1,33,2687461.0868140957,1234545.8932725738,1,0,3,5,2,457.0,urban,295,,1.0,21582,1,B,201240010881061,201201330004462,True,8.597542865509997,47.25742857127343,1,Zurich,
201240012044963,201201210007366,1,10,2702253.469302645,1241787.5949582597,0,1,7,1,4,387.0,urban,121,,1.0,25522,1,A,201240012044963,201201210007366,False,8.791850155316249,47.3197747293725,1,Zurich,
201240008369505,201200960001646,0,13,2678454.1694606715,1254793.7244547303,0,0,6,1,4,370.0,urban,96,,1.0,22367,1,B,201240008369505,201200960001646,False,8.477557945622783,47.43817796543044,1,Zurich,
201240012852160,201202610090880,1,61,2685179.3900598367,1244719.6332889313,2,0,2,6,1,2729.0,urban,261,261082.0,1.0,47500,1,B,201240012852160,201202610090880,False,8.56505301753053,47.3470657422418,1,Zurich,
201240015744636,201202300037530,0,57,2699555.562027496,1260385.6021198407,1,0,3,6,2,2555.0,urban,230,230310.0,1.0,42873,1,A,201240015744636,201202300037530,True,8.76197043456739,47.48740067310601,1,Zurich,
201240014407086,201201980007504,1,36,2696396.2160651837,1246137.7344523526,1,0,4,5,3,424.0,urban,198,,1.0,32602,1,C,201240014407086,201201980007504,False,8.715207630654502,47.359796787477286,1,Zurich,
201240009796875,201201330004434,0,36,2687757.69539944,1234849.1811910465,0,1,2,5,1,457.0,urban,295,,1.0,21717,1,B,201240009796875,201201330004434,True,8.597911833289114,47.25799157940392,1,Zurich,
201240013295385,201201540001136,1,7,2687479.615136443,1242355.7503024512,0,1,5,1,4,401.0,suburban,154,,1.0,28208,1,C,201240013295385,201201540001136,False,8.596086991295936,47.32622241804574,1,Zurich,
201240015125183,201200530005560,1,7,2683348.5986125567,1262866.538005577,0,1,5,1,4,335.0,urban,53,,1.0,26654,1,C,201240015125183,201200530005560,False,8.544584225443465,47.51199789227242,1,Zurich,
201240011268054,201200620001006,1,16,2685657.346850197,1255828.802740527,0,0,5,2,4,344.0,urban,62,,1.0,30575,1,B,201240011268054,201200620001006,False,8.575259526431946,47.4477651808831,1,Zurich,
201240010994183,201202300039783,0,31,2699920.7473827163,1262311.0099542097,0,0,2,5,1,2548.0,urban,230,230230.0,1.0,46781,1,C,201240010994183,201202300039783,True,8.765193963902766,47.50384295144252,1,Zurich,
201240012834573,201201980006610,0,14,2698599.382771698,1246663.2024937775,0,0,4,1,3,424.0,urban,198,,1.0,16057,1,D,201240012834573,201201980006610,False,8.742549463126526,47.36320640665591,1,Zurich,
201240013584469,201201780001591,0,67,2700962.260531372,1250038.493719629,2,0,1,7,0,413.0,urban,178,,1.0,11858,1,D,201240013584469,201201780001591,True,8.775357044998419,47.39382092710535,1,Zurich,
201240014139477,201202610116465,1,32,2679840.194446617,1250753.3474126176,0,1,3,5,2,2756.0,urban,261,261101.0,1.0,88124,1,A,201240014139477,201202610116465,False,8.498328560790657,47.40267535604773,1,Zurich,
201240014238188,201201410004098,0,47,2685120.313305573,1238696.2629163172,1,0,3,6,2,396.0,urban,141,,1.0,34139,1,A,201240014238188,201201410004098,True,8.565170913459308,47.29437896957435,1,Zurich,
201240014392985,201201360000164,0,57,2682612.2341336543,1237606.901799001,1,0,2,6,1,391.0,urban,136,,1.0,18128,1,None,201240014392985,201201360000164,True,8.530704804170927,47.28421289469235,1,Zurich,
201240012580709,201202610184378,1,53,2683464.5095609194,1247521.8364250856,2,0,2,6,1,2736.0,urban,261,261011.0,1.0,138742,1,A,201240012580709,201202610184378,True,8.543398829351544,47.37190381103135,1,Zurich,
201240015081866,201200020004726,0,64,2676540.096484572,1236829.5263712457,1,0,2,6,1,296.0,urban,2,,1.0,16757,1,B,201240015081866,201200020004726,True,8.450240090560152,47.27800249216388,1,Zurich,
201240013393854,201202610069639,0,58,2683972.9865947366,1249265.6835829462,2,0,1,6,0,2748.0,urban,261,261063.0,1.0,115227,1,A,201240013393854,201202610069639,True,8.548834587246487,47.38876255437582,1,Zurich,
201240010615801,201202430010691,0,5,2673293.5055069067,1250267.2071639912,0,1,4,0,3,446.0,urban,243,,1.0,49053,1,C,201240010615801,201202430010691,False,8.410812060851198,47.39999956606756,1,Zurich,
201240014828684,201200370000525,1,18,2696382.000619561,1274481.001142578,0,0,4,3,3,325.0,rural,37,,1.0,2008,1,C,201240014828684,201200370000525,False,8.72059090917543,47.61392127163611,1,Zurich,
201240015593294,201202610041695,0,53,2681640.282604569,1247931.6114681046,0,0,1,6,0,2742.0,urban,261,261042.0,1.0,163405,1,A,201240015593294,201202610041695,True,8.521190439854577,47.37632380243173,1,Zurich,
201240009593512,201201410004814,0,34,2684643.3327094903,1238803.6474795612,0,0,2,5,1,396.0,urban,141,,1.0,34765,1,B,201240009593512,201201410004814,True,8.557289941741198,47.29434773438643,1,Zurich,
201240008866867,201202610181403,1,3,2683092.8378947405,1248947.6649339718,0,0,4,0,3,2752.0,urban,261,261061.0,1.0,139674,1,A,201240008866867,201202610181403,False,8.537637007379221,47.38529854961698,1,Zurich,
201240007618404,201201370001387,1,30,2685971.2048550686,1237407.8018552302,0,0,2,5,1,392.0,suburban,137,,1.0,25433,1,C,201240007618404,201201370001387,False,8.57531998700796,47.280462412362574,1,Zurich,
201240009976323,201201210001913,0,49,2704551.597612096,1242948.935621247,1,0,4,6,3,387.0,urban,121,,1.0,22541,1,D,201240009976323,201201210001913,True,8.818728927972568,47.32888390053372,1,Zurich,
201240012710100,201202610056721,1,34,2682854.6012631003,1250562.468196463,1,1,3,5,2,2752.0,urban,261,261061.0,1.0,116025,1,A,201240012710100,201202610056721,False,8.535952381193205,47.399967555249816,1,Zurich,
201240014576187,201202430000316,0,80,2672839.6059074565,1250732.5247187293,2,0,2,8,1,446.0,urban,243,,1.0,41113,1,A,201240014576187,201202430000316,False,8.40287566963113,47.40361002292672,1,Zurich,
