person_id,household_id,sex,age,home_x,home_y,marital_status,nationality,household_size,age_class,household_size_class,home_zone_id,municipality_type,home_municipality_id,home_quarter_id,canton_id,population_density,sp_region,ovgk,statpop_person_id,statpop_household_id,is_head,longitude,latitude,canton_id.1,canton_name,distance,anonymization_distance_m,original_neighbors_within_displacement
201240013061203,201200630000098,0,41,2686820.0,1260571.0,1,0,4,5,3,345.0,urban,63,,1.0,10206,1,C,201240013061203,201200630000098,True,8.590484217319972,47.48952205971541,1,Zurich,,73.7563556583431,1
201240011102988,201202290001379,0,3,2701059.0,1265028.0,0,0,4,0,3,460.0,urban,298,,1.0,18452,1,C,201240011102988,201202290001379,False,8.778450417305308,47.52734754184009,1,Zurich,,190.70920271449933,3
201240010235364,201201770003630,0,66,2701433.0,1247477.0,2,1,2,7,1,412.0,urban,177,,1.0,12856,1,C,201240010235364,201201770003630,False,8.783333892103267,47.37080769119609,1,Zurich,,140.63072210580447,6
201240008269523,201202610132657,0,42,2680799.0,1252480.0,1,0,2,5,1,2758.0,urban,261,261111.0,1.0,64912,1,A,201240008269523,201202610132657,True,8.509117204202465,47.41606842686356,1,Zurich,,234.48027635602958,13
201240007997663,201201580004793,1,20,2697051.0,1233741.0,0,0,4,3,3,405.0,urban,158,,1.0,21169,1,D,201240007997663,201201580004793,False,8.719986047495516,47.24795504987199,1,Zurich,,74.33034373659252,2
201240016162177,201202310000339,1,5,2701086.0,1257015.0,0,0,4,0,3,443.0,urban,231,,1.0,8455,1,D,201240016162177,201202310000339,False,8.779177563184158,47.45615092482112,1,Zurich,,0.0,1
201240010920340,201201610000606,1,49,2685398.0,1244156.0,1,0,4,6,3,408.0,suburban,161,,1.0,35414,1,C,201240010920340,201201610000606,False,8.568563375847726,47.340338956764654,1,Zurich,,266.092089322475,2
201240008400327,201200660007245,0,1,2685918.0,1253152.0,0,1,4,0,3,351.0,urban,69,,1.0,72317,1,C,201240008400327,201200660007245,False,8.576475813042702,47.42340368144556,1,Zurich,,65.80273550544841,5
201240010023300,201202300024726,0,25,2696245.0,1262559.0,0,0,3,4,2,2570.0,urban,230,230520.0,1.0,54475,1,B,201240010023300,201202300024726,False,8.714289247970793,47.50730242931905,1,Zurich,,156.3873396410336,3
201240012620132,201200620003188,1,47,2686415.0,1255691.0,1,1,2,6,1,344.0,urban,62,,1.0,28491,1,B,201240012620132,201200620003188,True,8.582901876148748,47.44735701447465,1,Zurich,,159.81239000778382,6
201240014718743,201202610104109,1,80,2678860.0,1248774.0,2,0,1,8,0,2749.0,urban,261,261092.0,1.0,82132,1,A,201240014718743,201202610104109,True,8.481284694091478,47.38476841582972,1,Zurich,,134.892549831338,7
201240014175767,201201980012946,1,26,2696211.0,1245540.0,0,0,1,4,0,424.0,urban,198,,1.0,32470,1,B,201240014175767,201201980012946,True,8.711837683326577,47.35616383968708,1,Zurich,,275.87859648765794,11
201240014102803,201202610076109,0,62,2684722.0,1247168.0,1,0,1,6,0,2744.0,urban,261,261072.0,1.0,70485,1,A,201240014102803,201202610076109,True,8.563224526981248,47.36956263072949,1,Zurich,,221.77916944564473,4
201240014599517,201202290001438,1,3,2701585.0,1264780.0,0,0,4,0,3,460.0,urban,298,,1.0,14826,1,D,201240014599517,201202290001438,False,8.788102915510386,47.52515760825209,1,Zurich,,92.13034245024816,1
201240009135016,201200690000899,0,29,2687750.0,1251147.0,0,0,1,4,0,351.0,urban,69,,1.0,62259,1,C,201240009135016,201200690000899,True,8.601197006383211,47.40529340671608,1,Zurich,,0.0,0
201240011294418,201202300003226,0,77,2696759.0,1260734.0,1,0,2,7,1,2542.0,urban,230,230130.0,1.0,51929,1,B,201240011294418,201202300003226,True,8.718530447036995,47.48992208999285,1,Zurich,,309.7256850827842,8
201240009992453,201201980006547,0,29,2698165.0,1246767.0,0,0,2,4,1,424.0,urban,198,,1.0,17743,1,D,201240009992453,201201980006547,True,8.738197095783493,47.36443388580701,1,Zurich,,0.0,0
201240014138299,201200670000295,0,11,2683065.0,1273466.0,0,0,4,1,3,349.0,urban,67,,1.0,4322,1,C,201240014138299,201200670000295,False,8.542920562995562,47.60638502568483,1,Zurich,,38.2099463490856,0
201240010296480,201201980011323,0,6,2694967.0,1245068.0,0,1,4,1,3,424.0,urban,198,,1.0,30726,1,C,201240010296480,201201980011323,False,8.696883845539531,47.34963514708637,1,Zurich,,104.04326023342406,2
201240011898922,201202610181784,1,78,2679106.0,1248940.0,1,0,3,7,2,2749.0,urban,261,261092.0,1.0,88702,1,A,201240011898922,201202610181784,False,8.483578477691802,47.38759911520872,1,Zurich,,236.799493242701,11
201240010600931,201202430007222,0,30,2673080.0,1250298.0,1,0,2,5,1,446.0,urban,243,,1.0,45523,1,B,201240010600931,201202430007222,False,8.407424385922528,47.40093649278308,1,Zurich,,173.65770930194836,7
201240008990587,201202300020007,1,28,2695196.0,1258951.0,1,1,3,4,2,2566.0,urban,230,230420.0,1.0,17269,1,C,201240008990587,201202300020007,False,8.701494343777194,47.47443973654221,1,Zurich,,0.0,0
201240011304880,201201410005259,0,28,2684732.0,1239430.0,0,0,3,4,2,396.0,urban,141,,1.0,35601,1,A,201240011304880,201201410005259,False,8.560251490799804,47.29811502202523,1,Zurich,,262.01717500957835,13
201240014901135,201202610108995,0,16,2679475.0,1249287.0,0,1,4,2,3,2749.0,urban,261,261092.0,1.0,98932,1,A,201240014901135,201202610108995,False,8.489417578254642,47.38951607118725,1,Zurich,,138.61096637712328,9
201240010977263,201200840000689,1,3,2675385.0,1254638.0,0,0,4,0,3,358.0,urban,84,,1.0,20984,1,C,201240010977263,201200840000689,False,8.437325782377863,47.43770483589389,1,Zurich,,75.92759709091287,1
201240012016306,201201210000667,0,23,2703228.0,1242853.0,0,0,4,3,3,387.0,urban,121,,1.0,25078,1,C,201240012016306,201201210000667,False,8.80343989474262,47.33016323004988,1,Zurich,,200.26232796010336,1
201240015943517,201200560002468,1,61,2687919.0,1261803.0,1,0,2,6,1,338.0,urban,56,,1.0,10496,1,None,201240015943517,201200560002468,False,8.605535047964926,47.50110066447319,1,Zurich,,0.0,0
201240009460540,201202610033349,1,25,2681377.0,1247657.0,0,1,3,4,2,2739.0,urban,261,261034.0,1.0,155791,1,A,201240009460540,201202610033349,False,8.518278249462305,47.37441710960148,1,Zurich,,165.13025161974412,6
201240011572022,201201610003087,1,11,2686509.0,1244990.0,0,1,5,1,4,408.0,suburban,161,,1.0,46256,1,C,201240011572022,201201610003087,False,8.577959344254642,47.34716397582252,1,Zurich,,533.9681638449993,13
201240009061394,201200610000076,0,71,2679267.0,1272381.0,1,0,2,7,1,343.0,urban,61,,1.0,2869,1,D,201240009061394,201200610000076,True,8.492542799135402,47.59708568374783,1,Zurich,,27.294688127912362,1
201240008687793,201202300002751,1,80,2698216.0,1261880.0,1,0,2,8,1,2541.0,urban,230,230120.0,1.0,64345,1,A,201240008687793,201202300002751,False,8.740850585564303,47.50014347375355,1,Zurich,,103.58571330062848,1
201240015569271,201201330005291,1,75,2686805.0,1235833.0,2,0,1,7,0,457.0,urban,295,,1.0,22117,1,D,201240015569271,201201330005291,True,8.586012117662458,47.266233604510006,1,Zurich,,163.9176622576103,1
201240009074056,201200020002109,1,14,2676691.0,1236537.0,0,0,3,1,2,296.0,urban,2,,1.0,15829,1,C,201240009074056,201200020002109,False,8.455285561463349,47.27641992744336,1,Zurich,,265.9398428216426,6
201240011390952,201202610022672,1,53,2681426.0,1245834.0,1,0,2,6,1,2732.0,urban,261,261031.0,1.0,103125,1,A,201240011390952,201202610022672,True,8.518445931656675,47.35785550750703,1,Zurich,,159.0628806478746,6
201240011736193,201202490000155,0,28,2675838.0,1251671.0,0,0,1,4,0,452.0,suburban,249,,1.0,37957,1,C,201240011736193,201202490000155,True,8.447794959774635,47.4137056354457,1,Zurich,,408.27074350239695,11
201240012851161,201200570000912,1,43,2686475.0,1265095.0,1,0,4,5,3,339.0,urban,57,,1.0,9813,1,D,201240012851161,201200570000912,True,8.58514339008792,47.53171579345741,1,Zurich,,167.5857989210303,7
201240010481030,201202610013057,0,45,2682606.0,1246189.0,0,0,1,6,0,2731.0,urban,261,261024.0,1.0,127643,1,A,201240010481030,201202610013057,True,8.532880710592352,47.36264897827392,1,Zurich,,152.85614151874958,5
201240011151255,201202610168780,1,32,2678615.0,1249597.0,1,1,5,5,4,2749.0,urban,261,261092.0,1.0,79427,1,A,201240011151255,201202610168780,False,8.47962977259817,47.39225819068627,1,Zurich,,35.0,2
201240013275931,201200510000468,0,39,2683294.0,1262047.0,0,1,1,5,0,333.0,urban,51,,1.0,23874,1,C,201240013275931,201200510000468,True,8.544624670297365,47.504369951453576,1,Zurich,,61.40032573203501,2
201240014139785,201200690005824,1,78,2686701.0,1252060.0,1,0,2,7,1,351.0,urban,69,,1.0,63547,1,B,201240014139785,201200690005824,True,8.586524023877411,47.416099285141016,1,Zurich,,282.41812972966164,12
201240010764009,201202610032833,1,31,2681555.0,1247279.0,0,1,2,5,1,2739.0,urban,261,261034.0,1.0,147425,1,A,201240010764009,201202610032833,True,8.517869856852263,47.37255893832363,1,Zurich,,145.79780519610026,10
201240012457774,201202610146863,1,51,2682841.0,1253575.0,2,0,3,6,2,2757.0,urban,261,261119.0,1.0,68836,1,B,201240012457774,201202610146863,True,8.537076917892374,47.42687899082979,1,Zurich,,104.4030650891055,1
201240015451173,201200620001300,0,47,2685913.0,1256170.0,1,0,4,6,3,344.0,urban,62,,1.0,26923,1,B,201240015451173,201200620001300,True,8.579098540965635,47.44994016098503,1,Zurich,,128.3160161476345,3
201240014492065,201200860001072,0,78,2676436.0,1258516.0,1,0,2,7,1,360.0,urban,86,,1.0,16317,1,D,201240014492065,201200860001072,True,8.452657993295261,47.474252121544176,1,Zurich,,142.0563268566381,2
201240013677252,201202470006238,1,22,2675815.0,1250158.0,0,0,1,3,0,450.0,urban,247,,1.0,46570,1,C,201240013677252,201202470006238,True,8.442879253816933,47.40108362045855,1,Zurich,,356.08987629529713,12
201240008722865,201202610003674,0,39,2682351.0,1244759.0,0,0,2,5,1,2726.0,urban,261,261021.0,1.0,57941,1,B,201240008722865,201202610003674,True,8.53023458438504,47.34721130761532,1,Zurich,,197.4968354176846,4
201240014189916,201202610073754,1,53,2684999.0,1247607.0,1,0,4,6,3,2744.0,urban,261,261072.0,1.0,69537,1,B,201240014189916,201202610073754,True,8.564526771370645,47.371663813626064,1,Zurich,,241.84705910967782,5
201240014443948,201201560005373,0,44,2691270.0,1236703.0,1,0,5,5,4,403.0,suburban,156,,1.0,15638,1,C,201240014443948,201201560005373,True,8.645059228681415,47.27391565505655,1,Zurich,,112.00892821556681,1
201240012372859,201202470005366,0,35,2677272.0,1250019.0,0,0,2,5,1,450.0,urban,247,,1.0,63502,1,B,201240012372859,201202470005366,False,8.461583336257284,47.396125278859294,1,Zurich,,59.665735560705194,3
201240014246491,201201410006041,0,21,2684939.0,1238005.0,0,0,3,3,2,396.0,urban,141,,1.0,32980,1,C,201240014246491,201201410006041,False,8.56019151493152,47.28896729623225,1,Zurich,,192.42141252989492,6
201240007862501,201202300025358,0,40,2695954.0,1262369.0,1,1,4,5,3,2570.0,urban,230,230520.0,1.0,55571,1,C,201240007862501,201202300025358,True,8.712479733601656,47.50436297805571,1,Zurich,,79.62411694957753,0
201240011624879,201201180004926,1,1,2708189.0,1234615.0,0,1,5,0,4,384.0,urban,118,,1.0,16925,1,D,201240011624879,201201180004926,False,8.868270782430121,47.25349724942284,1,Zurich,,26.570660511172846,1
201240011178862,201200600000100,1,39,2680283.0,1262176.0,1,0,3,5,2,342.0,urban,60,,1.0,13680,1,D,201240011178862,201200600000100,False,8.497348005919708,47.504667925686974,1,Zurich,,528.075752141679,4
201240014581967,201202610000917,0,52,2683440.0,1247372.0,0,0,1,6,0,2736.0,urban,261,261011.0,1.0,138026,1,A,201240014581967,201202610000917,True,8.544072695036178,47.37247305363461,1,Zurich,,81.21576201698781,3
201240014103399,201202610188453,1,38,2682772.0,1253057.0,1,0,2,5,1,2758.0,urban,261,261111.0,1.0,61093,1,C,201240014103399,201202610188453,False,8.523075778031377,47.42407879219465,1,Zurich,,951.6538236144486,23
201240012641124,201201110000248,0,21,2706461.0,1243291.0,0,0,3,3,2,377.0,urban,111,,1.0,7517,1,D,201240012641124,201201110000248,False,8.84940300451443,47.33503491312384,1,Zurich,,388.3979917558792,4
201240012038293,201202610020599,1,44,2681677.0,1246390.0,1,0,3,5,2,2732.0,urban,261,261031.0,1.0,125051,1,A,201240012038293,201202610020599,False,8.52001551153461,47.364101441900495,1,Zurich,,90.44888059008801,3
201240009041242,201202300014238,0,46,2699651.0,1260494.0,1,0,4,6,3,2555.0,urban,230,230310.0,1.0,44513,1,B,201240009041242,201202300014238,True,8.7603697682474,47.48813857965983,1,Zurich,,68.24954212300622,4
201240013317000,201201360000298,0,4,2682532.0,1237583.0,0,0,4,0,3,391.0,urban,136,,1.0,18142,1,D,201240013317000,201201360000298,False,8.531278616025835,47.283829653713326,1,Zurich,,129.86916493148019,2
201240015099024,201202300016560,1,44,2699739.0,1259946.0,1,0,2,5,1,2558.0,urban,230,230330.0,1.0,34327,1,A,201240015099024,201202300016560,True,8.759080222442606,47.48270220437114,1,Zurich,,218.05733191066977,4
201240012906323,201202610107531,0,36,2679303.0,1250138.0,1,0,6,5,4,2749.0,urban,261,261092.0,1.0,83979,1,A,201240012906323,201202610107531,True,8.48840494808848,47.3952640927233,1,Zurich,,231.68297304722245,13
201240010230984,201201560003201,1,12,2692615.0,1235973.0,0,0,4,1,3,403.0,suburban,156,,1.0,17753,1,D,201240010230984,201201560003201,False,8.66250622903222,47.26816346137606,1,Zurich,,0.0,0
201240010841270,201202120000386,1,19,2705328.0,1264519.0,0,0,4,3,3,460.0,urban,298,,1.0,2805,1,None,201240010841270,201202120000386,False,8.837194981868485,47.52296505574928,1,Zurich,,0.0,0
201240011414883,201202610187795,0,34,2684542.0,1246526.0,0,0,3,5,2,2727.0,urban,261,261083.0,1.0,81215,1,A,201240011414883,201202610187795,False,8.555074931514138,47.3641906117948,1,Zurich,,208.00240383226344,13
201240009210184,201201200003288,0,50,2712235.0,1240458.0,0,0,1,6,0,386.0,rural,120,,1.0,1932,1,None,201240009210184,201201200003288,True,8.918305666725523,47.30398140372622,1,Zurich,,380.13155617496426,2
201240014429442,201201390001897,1,37,2684342.0,1239869.0,1,0,4,5,3,394.0,suburban,139,,1.0,43906,1,C,201240014429442,201201390001897,False,8.553460706349897,47.30409080732152,1,Zurich,,43.01162633521314,1
201240008261944,201201580004661,0,78,2697144.0,1233165.0,1,0,2,7,1,405.0,urban,158,,1.0,18265,1,C,201240008261944,201201580004661,True,8.719651810061984,47.24283116916189,1,Zurich,,170.29973576021777,1
201240009999947,201202500002229,1,48,2674918.0,1248599.0,0,0,2,6,1,453.0,urban,250,,1.0,32662,1,C,201240009999947,201202500002229,True,8.430671791599929,47.38440451386025,1,Zurich,,49.8196748283246,1
201240011981833,201201510001388,0,49,2687989.0,1240394.0,1,0,4,6,3,401.0,suburban,154,,1.0,20244,1,D,201240011981833,201201510001388,True,8.602250517554275,47.30855644260529,1,Zurich,,0.0,0
201240015866967,201201580002455,0,6,2696985.0,1233226.0,0,0,4,1,3,405.0,urban,158,,1.0,17424,1,B,201240015866967,201201580002455,False,8.72237731609777,47.24136150369427,1,Zurich,,263.2128416320146,13
201240015550512,201201550004082,0,77,2693980.0,1235023.0,1,0,3,7,2,402.0,urban,155,,1.0,20702,1,B,201240015550512,201201550004082,False,8.682386289918902,47.25866713003528,1,Zurich,,176.23847480048164,3
201240014789514,201201330001382,0,29,2688095.0,1233690.0,0,0,3,4,2,457.0,urban,295,,1.0,20287,1,C,201240014789514,201201330001382,False,8.601605703348108,47.249228676053214,1,Zurich,,122.11879462228572,5
201240007829776,201202470006355,1,39,2675793.0,1249814.0,1,0,4,5,3,450.0,urban,247,,1.0,44497,1,D,201240007829776,201202470006355,False,8.441462561595083,47.39338726796034,1,Zurich,,177.12425017484196,1
201240009025611,201202610045208,0,32,2681128.0,1248493.0,0,1,4,5,3,2745.0,urban,261,261044.0,1.0,167739,1,A,201240009025611,201202610045208,True,8.513907346564205,47.38223863225837,1,Zurich,,69.06518659932803,5
201240007913786,201200940000314,0,15,2671266.0,1256459.0,0,0,4,2,3,368.0,urban,94,,1.0,11002,1,C,201240007913786,201200940000314,False,8.383676577544959,47.45505667269858,1,Zurich,,0.0,0
201240014542197,201200570000469,0,8,2686531.0,1265002.0,0,0,6,1,4,339.0,urban,57,,1.0,10260,1,None,201240014542197,201200570000469,False,8.588923816566284,47.53149842414642,1,Zurich,,183.88311504866346,3
201240011090975,201202300036930,1,30,2699370.0,1263002.0,0,1,2,5,1,2549.0,urban,230,230240.0,1.0,41467,1,A,201240011090975,201202300036930,False,8.762244758138085,47.50908489569611,1,Zurich,,361.9060651605607,12
201240012566789,201201980010149,1,69,2698687.0,1246627.0,1,0,2,7,1,424.0,urban,198,,1.0,14794,1,D,201240012566789,201201980010149,False,8.74516555252814,47.36244819696538,1,Zurich,,72.44308110509934,1
201240008580899,201202610006029,0,89,2682723.0,1244578.0,2,0,3,8,2,2726.0,urban,261,261021.0,1.0,51328,1,A,201240008580899,201202610006029,False,8.533337701947044,47.34428546858364,1,Zurich,,287.0,11
201240013270052,201202610043276,0,49,2682437.0,1247663.0,1,0,4,6,3,2742.0,urban,261,261042.0,1.0,160171,1,A,201240013270052,201202610043276,True,8.530115953245222,47.37374816278719,1,Zurich,,100.04498987955368,4
201240012852347,201202610095129,1,68,2679266.0,1247837.0,2,0,1,7,0,2740.0,urban,261,261091.0,1.0,103393,1,A,201240012852347,201202610095129,True,8.489045950314386,47.37671051581175,1,Zurich,,63.34824385884742,1
201240013635188,201201310003903,1,30,2682080.0,1241208.0,1,1,4,5,3,388.0,urban,131,,1.0,42242,1,B,201240013635188,201201310003903,False,8.523450146872957,47.3162327165903,1,Zurich,,76.40026177965623,5
201240013685223,201202300001469,1,74,2698405.0,1261879.0,1,0,2,7,1,2541.0,urban,230,230120.0,1.0,63848,1,B,201240013685223,201202300001469,False,8.742031532798945,47.501209599092455,1,Zurich,,225.41739063346466,5
201240014968070,201200550000517,0,68,2681784.0,1270018.0,1,0,2,7,1,337.0,urban,55,,1.0,5876,1,None,201240014968070,201200550000517,True,8.532546262359258,47.57410319781432,1,Zurich,,552.4608583420187,9
201240013501390,201202500002072,0,52,2674750.0,1249107.0,2,0,2,6,1,453.0,urban,250,,1.0,35336,1,C,201240013501390,201202500002072,True,8.431016185847396,47.38796355409208,1,Zurich,,190.7065809037538,5
201240008950624,201202300041898,0,41,2696093.0,1261200.0,1,0,4,5,3,2543.0,urban,230,230140.0,1.0,54539,1,A,201240008950624,201202300041898,True,8.713633157200354,47.49433876144568,1,Zurich,,28.42534080710379,4
201240009340396,201201420005536,0,37,2691990.0,1231912.0,1,0,3,5,2,397.0,urban,142,,1.0,19199,1,B,201240009340396,201201420005536,True,8.652435813031113,47.23443731287674,1,Zurich,,310.22733599732953,5
201240011469102,201201140000218,0,49,2711540.0,1241460.0,0,0,2,6,1,380.0,rural,114,,1.0,1938,1,D,201240011469102,201201140000218,False,8.913903712498495,47.31458112762366,1,Zurich,,0.0,0
201240014747457,201202610050957,1,6,2681900.0,1249111.0,0,0,4,1,3,2743.0,urban,261,261051.0,1.0,154138,1,B,201240014747457,201202610050957,False,8.524739704959579,47.38543850256864,1,Zurich,,276.7959537276512,24
201240012637773,201201330000140,1,7,2687822.0,1234867.0,0,1,4,1,3,457.0,urban,295,,1.0,21738,1,B,201240012637773,201201330000140,False,8.597659473497568,47.25793114879238,1,Zurich,,143.68368035375485,3
201240008911589,201202480000357,1,39,2676915.0,1247061.0,1,0,5,5,4,451.0,suburban,248,,1.0,29449,1,D,201240008911589,201202480000357,False,8.456345178196669,47.373639091263904,1,Zurich,,418.24514342667504,4
201240014825362,201200660002853,1,26,2684525.0,1253615.0,1,1,3,4,2,348.0,urban,66,,1.0,70544,1,A,201240014825362,201200660002853,False,8.561316746744714,47.42671812933127,1,Zurich,,222.84748147555987,7
201240014031042,201202500000862,0,11,2674808.0,1248803.0,0,0,3,1,2,453.0,urban,250,,1.0,35105,1,C,201240014031042,201202500000862,False,8.42763648201902,47.38712901640234,1,Zurich,,196.08416560242696,5
201240010000333,201202610040976,0,31,2681832.0,1247897.0,0,1,6,5,4,2742.0,urban,261,261042.0,1.0,164391,1,A,201240010000333,201202610040976,False,8.522574942210477,47.37603197094986,1,Zurich,,92.65527507918802,8
201240009968017,201200030001364,1,15,2677690.0,1241135.0,0,0,5,2,4,297.0,urban,3,,1.0,10928,1,D,201240009968017,201200030001364,False,8.470463589140785,47.31633190880631,1,Zurich,,323.39604202896487,9
201240012481652,201202230000173,0,43,2692526.0,1265203.0,1,1,5,5,4,436.0,urban,223,,1.0,11294,1,D,201240012481652,201202230000173,True,8.669603515157725,47.53019249592583,1,Zurich,,192.41881404893857,4
201240013500168,201201360002735,0,66,2683069.0,1238555.0,2,0,1,7,0,391.0,urban,136,,1.0,38580,1,C,201240013500168,201201360002735,True,8.535924689889058,47.294418051175626,1,Zurich,,208.21623375712088,2
201240007682982,201200530000576,0,3,2683286.0,1263950.0,0,0,6,0,4,335.0,urban,53,,1.0,25021,1,B,201240007682982,201200530000576,False,8.543638612762814,47.51887889498039,1,Zurich,,244.96530366564158,7
201240013146503,201202610174458,0,47,2680515.0,1252630.0,2,1,2,6,1,2758.0,urban,261,261111.0,1.0,48745,1,A,201240013146503,201202610174458,True,8.50327226350719,47.42000822560807,1,Zurich,,184.35834670553976,9
201240008166151,201202170000613,1,29,2707476.0,1261542.0,1,1,5,4,4,456.0,rural,294,,1.0,5245,1,D,201240008166151,201202170000613,False,8.865684224427183,47.49493883179329,1,Zurich,,113.64858116140297,6
201240014291447,201202290000225,1,58,2701613.0,1264457.0,1,0,2,6,1,460.0,urban,298,,1.0,15224,1,D,201240014291447,201202290000225,True,8.790898698467375,47.52282224216386,1,Zurich,,229.49074055394914,5
201240015747070,201202270000355,0,32,2697335.0,1264863.0,1,1,4,5,3,440.0,urban,227,,1.0,22446,1,None,201240015747070,201202270000355,False,8.731157135411697,47.52729126737952,1,Zurich,,0.0,0
201240007843593,201202610149186,1,38,2683202.0,1253119.0,0,0,1,5,0,2757.0,urban,261,261119.0,1.0,80344,1,A,201240007843593,201202610149186,True,8.540909485023839,47.422488936983314,1,Zurich,,129.29423807734048,5
201240014600768,201201950003077,0,41,2692051.0,1242691.0,1,0,4,5,3,421.0,suburban,195,,1.0,8080,1,D,201240014600768,201201950003077,True,8.656432049157493,47.32865982197213,1,Zurich,,0.0,0
201240015387011,201201590000702,0,40,2694115.0,1235558.0,1,0,4,5,3,406.0,urban,159,,1.0,21527,1,C,201240015387011,201201590000702,True,8.6816037828485,47.26251672693988,1,Zurich,,195.25624189766637,5
201240008119002,201201210003641,1,43,2703938.0,1243767.0,1,0,4,5,3,387.0,urban,121,,1.0,21477,1,D,201240008119002,201201210003641,False,8.816947671771079,47.33522021135098,1,Zurich,,274.11676344215067,5
201240013900350,201201560000592,1,45,2689096.0,1237141.0,1,0,2,6,1,403.0,suburban,156,,1.0,15755,1,C,201240013900350,201201560000592,False,8.616242450515927,47.27915216144832,1,Zurich,,0.0,0
201240013585386,201202300019321,1,56,2695579.0,1260774.0,1,0,3,6,2,2565.0,urban,230,230410.0,1.0,46297,1,A,201240013585386,201202300019321,False,8.704734560354014,47.49240354302874,1,Zurich,,246.82990094394967,9
201240012797585,201201330007705,0,35,2688636.0,1233402.0,1,0,5,5,4,457.0,urban,295,,1.0,18715,1,C,201240012797585,201201330007705,True,8.608583546404708,47.245721728323566,1,Zurich,,65.5133574166368,2
201240012046316,201202610125448,1,30,2682186.0,1249478.0,0,0,3,5,2,2750.0,urban,261,261102.0,1.0,139784,1,B,201240012046316,201202610125448,False,8.526513369152054,47.391223643309694,1,Zurich,,56.36488268416781,3
201240011118148,201200620006352,1,83,2686284.0,1257882.0,2,0,1,8,0,344.0,urban,62,,1.0,18713,1,C,201240011118148,201200620006352,True,8.583078517369488,47.46605582390477,1,Zurich,,0.0,0
201240010657615,201200630000200,0,0,2686639.0,1260352.0,0,0,4,0,3,345.0,urban,63,,1.0,10067,1,D,201240010657615,201200630000200,False,8.589527609434262,47.48885695772457,1,Zurich,,118.40608092492548,4
201240011339416,201202610094059,1,20,2678787.0,1247758.0,0,0,4,3,3,2740.0,urban,261,261091.0,1.0,89053,1,A,201240011339416,201202610094059,False,8.48319110715674,47.375945055097205,1,Zurich,,100.00499987500625,3
201240010327475,201202610151937,0,44,2683824.0,1252196.0,1,0,4,5,3,2757.0,urban,261,261119.0,1.0,87467,1,A,201240010327475,201202610151937,True,8.547407304729344,47.41819914256404,1,Zurich,,361.4484748895754,18
201240015471668,201201310004318,0,33,2682453.0,1240417.0,0,1,1,5,0,388.0,urban,131,,1.0,38262,1,A,201240015471668,201201310004318,True,8.525748228235885,47.31086789078286,1,Zurich,,293.7771264070775,10
201240015504197,201200960005101,1,17,2677318.0,1254595.0,0,0,4,2,3,370.0,urban,96,,1.0,21333,1,C,201240015504197,201200960005101,False,8.46548594676722,47.43778206381917,1,Zurich,,143.54441821262157,4
201240011748262,201202300007825,1,23,2698832.0,1262578.0,1,1,3,3,2,2546.0,urban,230,230210.0,1.0,56279,1,B,201240011748262,201202300007825,False,8.752109793891039,47.50456781862603,1,Zurich,,247.69739602991388,9
201240014901844,201201420008732,0,12,2690540.0,1233626.0,0,1,5,1,4,457.0,urban,295,,1.0,18177,1,D,201240014901844,201201420008732,False,8.630178594192367,47.24675082187092,1,Zurich,,342.4412358347049,3
201240007779510,201202610009000,1,56,2682123.0,1243364.0,1,1,2,6,1,2726.0,urban,261,261021.0,1.0,43200,1,B,201240007779510,201202610009000,True,8.5267194406708,47.33839320715931,1,Zurich,,286.54144551879403,11
201240014061704,201201950003806,1,21,2693376.0,1243788.0,1,1,3,3,2,421.0,suburban,195,,1.0,8389,1,C,201240014061704,201201950003806,False,8.67141054625708,47.33959220132052,1,Zurich,,251.87298386289865,5
201240007749782,201201970001944,1,69,2692270.0,1248412.0,1,0,2,7,1,423.0,urban,197,,1.0,29254,1,B,201240007749782,201201970001944,False,8.662322357508971,47.380105187730926,1,Zurich,,137.09121051329294,5
201240009243305,201201510000617,1,51,2687844.0,1240252.0,1,0,2,6,1,398.0,suburban,151,,1.0,19982,1,D,201240009243305,201201510000617,True,8.601501907397111,47.30758349056329,1,Zurich,,95.85927185202274,2
201240010664780,201202610159310,0,15,2686349.0,1251505.0,0,0,5,2,4,2753.0,urban,261,261122.0,1.0,63683,1,B,201240010664780,201202610159310,False,8.581172406038576,47.40879430924443,1,Zurich,,116.3486140871476,3
201240012525189,201200420000210,1,45,2701624.0,1277234.0,1,0,7,6,4,330.0,rural,42,,1.0,2679,1,C,201240012525189,201200420000210,False,8.790968681030197,47.63619397956819,1,Zurich,,188.09572031282372,1
201240016074411,201200960004227,0,10,2677695.0,1253725.0,0,1,4,1,3,370.0,urban,96,,1.0,33213,1,B,201240016074411,201200960004227,False,8.470445928199295,47.4289769195718,1,Zurich,,173.18487231857176,5
201240008221228,201200990000466,0,53,2673514.0,1261224.0,0,0,1,6,0,373.0,urban,99,,1.0,4533,1,C,201240008221228,201200990000466,True,8.412492207718401,47.49917036132357,1,Zurich,,214.59729728027799,3
201240011203159,201202610026290,0,53,2679785.0,1246826.0,2,1,1,6,0,2730.0,urban,261,261033.0,1.0,109134,1,A,201240011203159,201202610026290,True,8.496858372587313,47.36801293265727,1,Zurich,,159.8155186457185,1
